var_0,var_1,var_2,const_0,const_1,const_2,target
-0.49086,3.50908,-2.68868,0.0,0.0,0.0,-0.01124
1.38766,2.7852,-3.14672,0.0,0.0,0.0,-0.00144
1.13322,1.99897,4.07541,0.0,0.0,0.0,7e-05
-0.33918,0.28798,0.86799,0.0,0.0,0.0,-0.0255
-2.75557,-1.76125,4.38723,1.69829,0.0,0.0,1.00256
2.45715,-4.39028,-3.63744,1.69829,0.0,0.0,3.60046
-1.73285,0.42059,-2.98199,1.69829,0.0,0.0,-2.73576
1.48824,-0.74005,2.06956,1.69829,0.0,0.0,1.48716
-0.97487,-3.46161,-2.48649,1.69829,0.0,0.0,1.40783
-2.75828,-0.42625,-1.28668,1.69829,0.0,0.0,0.6271
3.85821,4.68033,-2.29617,1.69829,0.0,0.0,2.68799
-3.61945,-2.25856,-4.21501,1.69829,0.0,0.0,2.73044
3.03021,3.66483,2.30306,1.69829,0.0,0.0,3.19291
1.15174,0.88143,1.05496,1.69829,0.0,0.0,1.83498
4.71841,-2.12466,1.74421,1.69829,0.0,0.0,0.77897
1.93937,0.99657,1.24532,1.69829,0.0,0.0,2.10195
3.39929,-0.94399,2.09195,1.69829,0.0,0.0,1.76005
-3.644,-4.53606,-0.2872,1.69829,0.0,0.0,2.26312
1.80367,-1.81202,-2.77721,1.69829,0.0,0.0,2.68309
2.00185,4.30026,3.76883,1.69829,0.0,0.0,3.35961
0.27316,-2.25093,-1.71201,1.69829,0.0,0.0,1.69
-3.86144,-4.4031,2.7437,1.69829,0.0,0.0,1.37255
1.702,-1.56757,2.3873,1.69829,0.0,0.0,1.13169
-1.21177,-3.14009,-4.53856,1.69829,0.0,0.0,1.24773
0.16183,2.23984,-1.44207,1.69829,0.0,0.0,0.47122
1.87853,2.74715,-2.62696,1.69829,0.0,0.0,-0.51641
-3.83267,-2.21073,-0.70368,1.69829,0.0,0.0,1.95773
-3.59914,-2.07175,4.13651,1.69829,0.0,0.0,1.48834
4.37113,0.45814,-1.59267,1.69829,0.0,0.0,1.93513
1.10314,-3.64983,-0.47326,1.69829,0.0,0.0,2.48289
0.21592,3.3656,-0.44279,1.69829,0.0,0.0,1.654
4.58267,-3.77487,-1.31707,1.69829,0.0,0.0,3.5344
-0.78216,-4.24049,-5.02559,1.69829,0.0,0.0,2.30122
4.12516,-1.63375,0.59552,1.69829,0.0,0.0,1.88642
3.30788,-3.29623,-4.8271,1.69829,0.0,0.0,4.16346
-4.71525,-0.77054,4.47533,1.69829,0.0,0.0,2.26365
-3.75821,0.01023,-0.33556,1.69829,0.0,0.0,-0.38578
-1.20353,-4.29409,4.46182,1.69829,0.0,0.0,-1.79705
4.45475,2.2871,2.03748,1.69829,0.0,0.0,3.2566
-4.80809,-2.04582,3.18537,1.69829,0.0,0.0,1.26425
2.35302,-2.5536,3.14488,1.69829,0.0,0.0,0.91731
-0.30013,4.8041,-4.29061,1.69829,0.0,0.0,-0.76089
-0.76361,-0.38062,-2.94817,1.69829,0.0,0.0,1.17711
4.61958,-3.0164,-3.28603,1.69829,0.0,0.0,3.97647
-2.39058,3.78338,-4.36216,1.69829,0.0,0.0,-0.7511
-0.99643,0.87291,1.04392,1.69829,0.0,0.0,0.27477
-1.27849,-4.23109,-0.9507,1.69829,0.0,0.0,0.8304
-1.82902,-1.63011,-3.37724,1.69829,0.0,0.0,-1.44561
-2.5855,-0.02946,-1.97844,1.69829,0.0,0.0,0.5925
3.05098,-0.38907,-3.89097,1.69829,0.0,0.0,3.02598
-1.78203,0.26753,-3.4983,1.69829,0.0,0.0,-1.64414
1.61271,-0.94517,2.2972,1.69829,0.0,0.0,1.65116
4.03146,2.25604,-4.80388,1.69829,0.0,0.0,2.58358
-0.46134,-2.2334,3.41442,1.69829,0.0,0.0,0.30641
2.47104,3.59114,-0.1848,1.69829,0.0,0.0,2.70444
-4.60938,4.3741,-4.56118,1.69829,0.0,0.0,-1.05594
-1.76355,-0.77982,2.79833,1.69829,0.0,0.0,-2.55199
-0.17329,1.56321,3.00593,1.69829,0.0,0.0,2.01061
-1.08246,3.97858,-4.01182,1.69829,0.0,0.0,-3.34328
-2.81987,-0.7209,2.69739,1.69829,0.0,0.0,0.81216
4.45582,4.58695,3.5696,1.69829,0.0,0.0,3.84754
0.35952,0.80303,0.4994,1.69829,0.0,0.0,1.00297
-4.21526,-2.09077,0.81428,1.69829,0.0,0.0,1.13631
-0.32,-0.66901,1.8823,1.69829,0.0,0.0,0.55574
0.84173,-1.33882,0.10105,1.69829,0.0,0.0,1.13953
-4.77268,-2.48695,1.65962,1.69829,0.0,0.0,0.94651
-0.43312,0.24594,3.70492,1.69829,0.0,0.0,1.623
2.60578,0.55301,-0.19498,1.69829,0.0,0.0,0.44129
0.40704,-4.19715,-2.4177,1.69829,0.0,0.0,2.66052
-2.66965,-4.71056,0.28744,1.69829,0.0,0.0,1.54096
-3.80219,-2.40195,0.73048,1.69829,0.0,0.0,1.32911
0.55414,-0.0028,4.11523,1.69829,0.0,0.0,2.25783
3.64867,1.1921,0.78859,1.69829,0.0,0.0,2.12241
4.19629,-1.5773,-1.89955,1.69829,0.0,0.0,3.20516
-2.57805,-2.18893,3.09722,1.69829,0.0,0.0,-0.2832
-1.58555,4.83914,2.53635,1.69829,0.0,0.0,-0.7734
-2.42043,4.883,-1.64025,1.69829,0.0,0.0,0.7389
-4.63318,-0.31731,2.9931,1.69829,0.0,0.0,2.09337
3.09283,-0.96436,-3.82645,1.69829,0.0,0.0,3.0286
-4.0691,2.44182,3.02304,1.69829,0.0,0.0,2.46948
-3.52373,-2.09739,1.93751,1.69829,0.0,0.0,-0.88478
0.33388,-0.05034,2.14978,1.69829,0.0,0.0,1.43627
0.89579,-0.14117,1.78122,1.69829,0.0,0.0,1.31238
-3.76008,0.52759,-1.88992,1.69829,0.0,0.0,1.00675
-0.18428,-3.36499,4.45341,1.69829,0.0,0.0,0.55709
4.7897,1.89407,-2.05387,1.69829,0.0,0.0,0.41601
-4.73586,-3.34557,-4.53663,1.69829,0.0,0.0,3.18683
-1.96441,3.37326,-4.12445,1.69829,0.0,0.0,-1.70185
-3.38002,-1.26842,1.01254,1.69829,0.0,0.0,-0.6998
4.06971,-0.98289,-4.3115,1.69829,0.0,0.0,3.44862
2.31913,-4.91151,2.34132,1.69829,0.0,0.0,2.1988
4.24072,4.55383,-3.9106,1.69829,0.0,0.0,1.31042
2.17136,3.55219,4.70534,1.69829,0.0,0.0,3.41079
2.19538,-0.29673,-0.37071,1.69829,0.0,0.0,0.98669
3.52262,0.37061,2.87479,1.69829,0.0,0.0,2.62032
-2.42338,-3.20797,2.48584,1.69829,0.0,0.0,-0.93482
3.96198,2.95008,-2.10548,1.69829,0.0,0.0,1.58936
4.41719,-3.80224,-4.10763,1.69829,0.0,0.0,3.75767
-4.2303,-3.36792,-4.09931,1.69829,0.0,0.0,3.20765
1.62052,-4.11605,-1.49227,1.69829,0.0,0.0,3.00043
-3.69171,2.11243,0.40876,1.69829,0.0,0.0,1.63002
-2.56445,-3.56052,-2.55524,1.69829,0.0,0.0,1.74788
2.89967,-1.02445,-3.41539,1.69829,0.0,0.0,3.07281
1.85262,-1.15413,2.31601,1.69829,0.0,0.0,1.40989
2.42847,-3.05168,-2.83288,0.0,0.0,0.0,-18663.32165
-2.35818,1.61733,-0.74162,0.0,0.0,0.0,8.21675
-0.52596,2.88204,-1.80627,0.0,0.0,0.0,2117.04052
-3.77616,-2.02966,-2.68568,0.0,0.0,0.0,-7.69232
-0.56889,4.23999,2.19053,0.0,0.0,0.0,1079673.27892
4.86787,-4.72094,-3.11291,0.0,0.0,0.0,986030.63245
-4.53469,-1.92932,-1.61304,0.0,0.0,0.0,-14.99977
-4.72799,0.06437,-0.5722,0.0,0.0,0.0,2.99275
-2.87173,3.48202,-4.68673,0.0,0.0,0.0,1065133.83002
1.88614,0.06578,-3.6878,0.0,0.0,0.0,19.63909
3.94937,3.41327,-3.8518,0.0,0.0,0.0,994397.17375
1.64257,3.41971,-2.84261,0.0,0.0,0.0,970109.97457
-3.00973,3.26369,-1.92847,0.0,0.0,0.0,84673.61645
-4.27699,1.23242,0.00597,0.0,0.0,0.0,5.25901
5.05136,3.35801,-4.61594,0.0,0.0,0.0,148345.29388
0.62998,-4.91933,1.14326,0.0,0.0,0.0,991708.49919
-3.62681,-1.61031,0.12585,0.0,0.0,0.0,-1.90429
-0.96672,3.30352,2.46842,0.0,0.0,0.0,469083.42313
-4.6142,-3.29449,-1.19239,0.0,0.0,0.0,-187907.54981
1.35237,2.92842,-0.45957,0.0,0.0,0.0,5488.97438
-0.69067,2.98976,1.42671,0.0,0.0,0.0,4086.1403
-4.20155,1.71652,1.25417,0.0,0.0,0.0,10.90144
-2.96248,-0.71024,3.30634,0.0,0.0,0.0,12.17248
-2.53603,-4.28181,0.1129,0.0,0.0,0.0,930682.11291
0.59081,-4.61498,3.22557,0.0,0.0,0.0,953305.43647
4.75918,-0.78311,-0.10514,0.0,0.0,0.0,2.27842
4.48846,-2.90764,-0.55131,0.0,0.0,0.0,-7602.97989
1.5313,0.19752,4.7626,0.0,0.0,0.0,74.56469
-2.66775,2.15754,1.87923,0.0,0.0,0.0,46.87261
-3.10909,1.91022,3.92353,0.0,0.0,0.0,42.4192
4.89167,-4.55085,1.77143,0.0,0.0,0.0,1121974.25476
0.99344,-3.05717,-3.68646,0.0,0.0,0.0,-24997.9279
-0.16402,-3.55311,-4.44947,0.0,0.0,0.0,1022213.32646
-3.55071,0.73814,-2.89392,0.0,0.0,0.0,11.84189
-3.0208,-1.12125,3.25485,0.0,0.0,0.0,15.18938
-2.64284,1.06131,3.26276,0.0,0.0,0.0,16.31178
-3.24096,-0.13759,-0.71635,0.0,0.0,0.0,2.86349
-2.73814,-4.87045,2.60896,0.0,0.0,0.0,890544.58754
-2.42168,-3.27625,-3.18563,0.0,0.0,0.0,-137056.53179
-0.20954,-2.2395,3.79455,0.0,0.0,0.0,-11.97197
-4.52447,2.6983,3.57558,0.0,0.0,0.0,1437.74206
0.14738,3.86079,3.34183,0.0,0.0,0.0,906843.06641
-3.24679,0.74249,1.76929,0.0,0.0,0.0,5.39412
2.00886,1.58268,2.95253,0.0,0.0,0.0,15.04013
-4.69832,2.28808,-2.75464,0.0,0.0,0.0,67.85721
-3.36355,4.22017,-3.32497,0.0,0.0,0.0,987362.94957
1.19432,0.65647,2.68469,0.0,0.0,0.0,9.87568
4.09118,1.42178,-0.2483,0.0,0.0,0.0,6.0305
4.17941,0.61119,1.44925,0.0,0.0,0.0,5.2688
4.55534,-5.0545,4.84679,0.0,0.0,0.0,955848.52918
-0.64905,-0.37443,0.21363,0.0,0.0,0.0,1.37346
2.59648,-2.5783,-3.83143,0.0,0.0,0.0,-393.33895
2.7621,-2.27579,-4.13013,0.0,0.0,0.0,-29.29968
-0.79653,-4.49753,2.82512,0.0,0.0,0.0,1039186.84724
2.61784,-3.03561,-2.40737,0.0,0.0,0.0,-26852.25131
-1.68463,-4.15025,2.98853,0.0,0.0,0.0,964533.99872
-4.34457,-1.85849,-0.94653,0.0,0.0,0.0,-8.56713
-3.15729,4.51416,3.40873,0.0,0.0,0.0,991314.48583
-2.92484,2.11939,-2.24186,0.0,0.0,0.0,43.73562
-0.3821,2.858,-0.51474,0.0,0.0,0.0,8649.08932
-3.6529,-2.99939,0.4509,0.0,0.0,0.0,-19037.10159
2.71853,-1.98996,-4.56187,0.0,0.0,0.0,34.94114
-2.04931,4.15001,-0.88193,0.0,0.0,0.0,1035204.69599
-0.0204,1.49788,-0.93062,0.0,0.0,0.0,5.61726
-0.29057,2.32683,1.53467,0.0,0.0,0.0,81.57812
3.51176,0.46728,2.78221,0.0,0.0,0.0,11.07906
3.627,-4.47868,-1.96995,0.0,0.0,0.0,994112.31287
-1.99905,4.83926,-1.5319,0.0,0.0,0.0,1024748.99656
-1.16019,-4.48557,-4.74052,0.0,0.0,0.0,963684.40396
-1.43945,2.97479,4.71304,0.0,0.0,0.0,6120.16479
3.3013,0.50447,-1.12775,0.0,0.0,0.0,3.98872
-4.68555,0.50785,-3.81208,0.0,0.0,0.0,23.50209
3.78452,2.82666,-1.88827,0.0,0.0,0.0,866.5841
-3.32623,4.3982,0.5509,0.0,0.0,0.0,1024023.19576
-2.96282,3.4448,2.93536,0.0,0.0,0.0,1007728.3521
-0.23138,-4.32922,-4.26343,0.0,0.0,0.0,1086127.84826
2.03499,-2.44469,-0.29623,0.0,0.0,0.0,-124.39859
-1.43074,4.62562,2.30068,0.0,0.0,0.0,908741.53125
0.79303,-2.64953,-1.19553,0.0,0.0,0.0,-937.32966
3.0835,-1.46163,-4.51838,0.0,0.0,0.0,46.99957
-4.07672,-2.51549,-3.57356,0.0,0.0,0.0,-226.43062
4.27154,-1.49873,2.75047,0.0,0.0,0.0,4.81201
-4.15307,3.81419,2.99974,0.0,0.0,0.0,1083876.38794
-3.50266,1.68427,-4.48896,0.0,0.0,0.0,53.59106
-3.75658,1.70506,3.08706,0.0,0.0,0.0,16.89397
3.41718,1.51322,1.98665,0.0,0.0,0.0,9.49716
-0.8945,3.75462,-3.34452,0.0,0.0,0.0,956389.84835
0.01232,2.8671,4.90912,0.0,0.0,0.0,5579.42117
-4.70172,2.18039,0.71072,0.0,0.0,0.0,44.38622
-0.19658,4.9545,2.92644,0.0,0.0,0.0,1021137.40224
-0.25443,3.46741,-0.78365,0.0,0.0,0.0,1044284.65077
-4.37937,-1.22963,2.12516,0.0,0.0,0.0,4.29003
0.83108,-4.43017,0.52063,0.0,0.0,0.0,1010323.88844
-4.15735,-0.96018,-2.64754,0.0,0.0,0.0,7.50068
2.07089,0.61101,-3.92001,0.0,0.0,0.0,26.0584
-2.2186,-4.22773,1.89813,0.0,0.0,0.0,1118995.77024
-3.66396,1.23492,4.72801,0.0,0.0,0.0,58.4422
2.62618,3.22908,3.61127,0.0,0.0,0.0,42513.47755
3.9398,3.67843,-0.14187,0.0,0.0,0.0,935786.27143
-2.16736,-0.0219,-0.9745,0.0,0.0,0.0,2.83464
-0.17846,2.18721,4.43488,0.0,0.0,0.0,9.74513
0.09651,2.92195,-1.20791,0.0,0.0,0.0,21.55181
1.99702,-0.78146,1.36053,0.0,0.0,0.0,4.54262
0.60804,-3.45808,4.69681,0.0,0.0,0.0,2.77384
2.97606,-2.82238,0.77484,0.0,0.0,0.0,1.95067
-3.95552,1.1708,-2.28162,0.0,0.0,0.0,1.36302
1.20463,-4.00551,-4.13449,0.0,0.0,0.0,2.22918
-2.33925,-3.08894,4.69673,0.0,0.0,0.0,2.65593
-3.75913,4.00295,-1.14469,0.0,0.0,0.0,2.05374
-3.28929,-0.63795,3.9729,0.0,0.0,0.0,2.16347
4.54506,1.05976,-3.48173,0.0,0.0,0.0,305.65788
2.98837,-3.12614,3.07783,0.0,0.0,0.0,2.66103
-2.62203,3.00137,-4.08099,0.0,0.0,0.0,3.59785
2.69501,-3.3231,4.1823,0.0,0.0,0.0,2.74406
2.1618,-0.5665,-0.62326,0.0,0.0,0.0,5.6406
-3.50524,-4.76409,-4.05226,0.0,0.0,0.0,2.20265
1.00056,-4.83943,-0.13632,0.0,0.0,0.0,3.49602
3.60505,3.49276,2.0648,0.0,0.0,0.0,1008.57292
3.04183,-1.69383,-4.38667,0.0,0.0,0.0,5.64936
3.50577,-4.56926,-2.92981,0.0,0.0,0.0,1.8817
3.43153,-1.21534,0.80545,0.0,0.0,0.0,10.65816
4.05254,1.77732,-2.40449,0.0,0.0,0.0,325.81039
-2.91268,-2.57875,0.64146,0.0,0.0,0.0,1.08665
-2.93912,0.81686,-1.63151,0.0,0.0,0.0,1.34031
-4.83683,4.09765,-4.45338,0.0,0.0,0.0,3.11246
1.34588,1.83402,0.72843,0.0,0.0,0.0,23.5123
2.13104,4.00917,-2.68694,0.0,0.0,0.0,363.58712
-1.82627,3.03498,-1.96248,0.0,0.0,0.0,4.42223
2.76158,-1.35669,4.22483,0.0,0.0,0.0,6.29137
4.62315,0.3396,4.98698,0.0,0.0,0.0,121.48325
0.10888,-1.26666,-0.83494,0.0,0.0,0.0,1.37658
2.96678,-4.16935,-4.31169,0.0,0.0,0.0,2.46809
-0.98788,-4.48155,0.99379,0.0,0.0,0.0,1.05902
0.41189,-2.14082,0.45722,0.0,0.0,0.0,1.51122
4.66792,0.00124,-3.8842,0.0,0.0,0.0,149.8017
1.22379,-3.78982,0.4365,0.0,0.0,0.0,1.53969
-0.60361,1.91706,-4.13934,0.0,0.0,0.0,5.9363
-0.92882,-0.94848,0.92645,0.0,0.0,0.0,1.06826
-1.07936,-3.27292,-4.07437,0.0,0.0,0.0,2.42829
-0.3532,4.61659,-0.5777,0.0,0.0,0.0,82.29104
-1.93332,4.6567,-0.06445,0.0,0.0,0.0,22.73644
-3.52388,1.70517,-0.33315,0.0,0.0,0.0,1.85347
-0.08517,4.75776,3.65676,0.0,0.0,0.0,111.30155
2.69769,3.43941,-4.62206,0.0,0.0,0.0,499.83841
-1.12283,2.89954,-0.51403,0.0,0.0,0.0,6.39936
4.82167,1.73232,-1.62941,0.0,0.0,0.0,728.24228
1.55913,-4.18463,1.37044,0.0,0.0,0.0,1.22624
-1.75586,-3.47226,3.50139,0.0,0.0,0.0,1.8452
-2.02246,-0.37397,-3.49993,0.0,0.0,0.0,2.03363
0.84136,-2.37954,-2.6966,0.0,0.0,0.0,1.66582
-3.46687,4.57459,0.20414,0.0,0.0,0.0,6.30832
-1.04277,-2.05432,-4.81552,0.0,0.0,0.0,2.48803
-4.72158,-0.29664,3.0075,0.0,0.0,0.0,1.73394
4.70773,0.91553,1.92795,0.0,0.0,0.0,299.44378
3.45942,-4.23003,2.11785,0.0,0.0,0.0,1.84958
4.48458,1.88178,-4.44386,0.0,0.0,0.0,590.65702
-4.65487,-1.76767,3.16514,0.0,0.0,0.0,1.68415
4.70795,0.09323,0.92935,0.0,0.0,0.0,123.14719
4.1991,2.87667,-3.42706,0.0,0.0,0.0,1134.19899
2.3696,-3.69128,-3.63115,0.0,0.0,0.0,2.21676
-1.09926,-4.73875,-0.57413,0.0,0.0,0.0,1.12121
-2.1395,4.37591,-1.00327,0.0,0.0,0.0,11.8949
-0.74639,-3.04039,2.04089,0.0,0.0,0.0,1.31229
3.2371,-2.63923,3.06586,0.0,0.0,0.0,3.66474
3.72049,-4.06644,3.69407,0.0,0.0,0.0,2.54031
2.78999,3.93317,-1.10776,0.0,0.0,0.0,742.01593
-3.41169,-0.75251,-4.12292,0.0,0.0,0.0,1.82833
-2.67249,-0.42647,-4.34134,0.0,0.0,0.0,2.39958
2.33571,1.96699,0.65593,0.0,0.0,0.0,75.12405
-2.90561,4.33784,1.26629,0.0,0.0,0.0,4.94209
-3.65946,-1.89999,-2.15608,0.0,0.0,0.0,1.15278
-4.17635,-1.02396,2.58213,0.0,0.0,0.0,1.5004
4.01164,3.52269,1.75705,0.0,0.0,0.0,2051.6905
0.62031,1.19982,2.32932,0.0,0.0,0.0,8.06804
-1.96082,2.47888,0.51406,0.0,0.0,0.0,2.5906
-5.06414,-0.21432,4.32914,0.0,0.0,0.0,2.23801
0.28779,-4.22306,3.75896,0.0,0.0,0.0,2.2321
3.07793,1.83785,-4.8228,0.0,0.0,0.0,135.82891
-1.31529,-4.81631,-4.5382,0.0,0.0,0.0,2.37115
5.09792,-1.4545,1.6684,0.0,0.0,0.0,37.26004
-1.29087,-4.22246,2.64743,0.0,0.0,0.0,1.56742
4.05963,2.41966,-4.28357,0.0,0.0,0.0,741.28306
-5.07424,2.56586,-0.83687,0.0,0.0,0.0,1.10229
1.6683,-2.50892,3.37539,0.0,0.0,0.0,2.47083
3.69376,1.96108,-0.02216,0.0,0.0,0.0,259.29655
-0.47951,-2.30648,2.7897,0.0,0.0,0.0,1.65134
-4.99951,3.55729,-3.11131,0.0,0.0,0.0,1.97242
0.43401,0.19672,-0.21289,0.0,0.0,0.0,4.48966
0.06045,-1.91494,0.04935,0.0,0.0,0.0,9.57597
-2.07092,-4.91187,1.34821,0.0,0.0,0.0,1.01007
3.59813,3.14984,1.61363,0.0,0.0,0.0,945.95933
-0.2236,-0.36338,1.78343,0.0,0.0,0.0,1.59638
3.08992,0.37096,-3.76652,0.0,0.0,0.0,33.19618
-3.6106,1.60299,1.11465,0.0,0.0,0.0,1.19753
-2.67966,3.91819,2.43974,0.0,0.0,0.0,4.93479
-2.79279,-0.22207,1.56227,0.0,0.0,0.0,1.29276
2.42104,3.48221,0.77174,0.0,0.0,0.0,340.8023
-1.15528,-2.92965,-3.07193,0.0,0.0,0.0,1.58985
-2.72795,1.10793,1.53895,0.0,0.0,0.0,1.19752
4.14166,-0.75016,-1.79295,0.0,0.0,0.0,28.88872
-4.76339,-4.76253,3.57727,0.16525,0.0,0.0,-0.00859
0.63657,0.25634,-1.82378,0.16525,0.0,0.0,-1.29808
4.08256,-0.14655,1.48731,0.16525,0.0,0.0,0.97935
-3.49938,-1.51326,-3.04924,0.16525,0.0,0.0,-0.25488
-2.25341,-2.19323,-0.5692,0.16525,0.0,0.0,-0.13004
-3.60599,-2.26554,-2.20223,0.16525,0.0,0.0,-0.12097
-2.24225,-3.65282,-4.66854,0.16525,0.0,0.0,-0.03122
-1.90383,-3.17617,-1.24551,0.16525,0.0,0.0,-0.04457
-2.69175,-4.31763,-4.63581,0.16525,0.0,0.0,-0.01602
-2.6905,3.43636,2.06419,0.16525,0.0,0.0,-21.34844
3.25023,2.87165,2.72503,0.16525,0.0,0.0,20.27265
0.96263,-5.09778,-2.45824,0.16525,0.0,0.0,-0.00653
2.06829,-1.71765,-1.63385,0.16525,0.0,0.0,0.07249
0.3778,4.2337,-3.73864,0.16525,0.0,0.0,-92.21435
-4.80928,0.25523,2.98331,0.16525,0.0,0.0,-1.28544
-1.56193,3.7814,3.77992,0.16525,0.0,0.0,46.03192
3.84737,-4.39482,2.45058,0.16525,0.0,0.0,0.0159
1.8419,1.37351,-1.52361,0.16525,0.0,0.0,1.54472
-3.37997,-4.77899,-3.10541,0.16525,0.0,0.0,-0.01047
2.00707,-2.49195,-3.46189,0.16525,0.0,0.0,-0.07783
3.30521,2.22749,-0.86216,0.16525,0.0,0.0,9.11631
-3.94737,-0.03097,-4.83897,0.16525,0.0,0.0,-1.03622
-2.81234,3.68479,3.43655,0.16525,0.0,0.0,30.98593
-0.30662,-4.59779,2.79271,0.16525,0.0,0.0,0.01245
1.92509,-5.07405,0.39669,0.16525,0.0,0.0,0.00834
-1.09667,-0.1273,-4.87813,0.16525,0.0,0.0,-1.0788
3.01656,-0.74784,3.87479,0.16525,0.0,0.0,0.54563
-1.35038,-1.64989,-2.51785,0.16525,0.0,0.0,-0.20747
-3.38017,-0.47507,2.80838,0.16525,0.0,0.0,-0.3808
3.56835,1.0537,3.63251,0.16525,0.0,0.0,3.23336
-2.21499,-2.84391,3.53042,0.16525,0.0,0.0,0.06208
-3.50719,-4.30358,-2.27182,0.16525,0.0,0.0,-0.01459
4.43192,-4.07898,0.59274,0.16525,0.0,0.0,0.01859
0.86104,3.93141,2.51087,0.16525,0.0,0.0,67.38382
-2.01556,-3.10412,-1.01202,0.16525,0.0,0.0,-0.04802
-3.65037,-1.51323,4.64272,0.16525,0.0,0.0,0.1753
-1.00918,-0.29319,-0.10392,0.16525,0.0,0.0,-0.71509
-0.01409,2.38801,1.42568,0.16525,0.0,0.0,12.0787
-2.81813,-3.45823,-4.37921,0.16525,0.0,0.0,-0.03746
3.43389,2.31077,0.39319,0.16525,0.0,0.0,10.99647
1.7656,-5.01595,0.31709,0.16525,0.0,0.0,0.00872
1.42716,-1.64462,-0.12097,0.16525,0.0,0.0,0.1991
1.77473,-0.19081,-0.51183,0.16525,0.0,0.0,0.83891
4.30142,-3.79968,4.97685,0.16525,0.0,0.0,0.0256
-4.0936,4.54285,2.34082,0.16525,0.0,0.0,-125.46789
3.0776,-1.75251,3.2335,0.16525,0.0,0.0,0.2076
3.66047,2.99962,1.10081,0.16525,0.0,0.0,26.14027
1.49802,3.36531,-3.68548,0.16525,0.0,0.0,-32.11382
-5.09487,1.83568,-5.01197,0.16525,0.0,0.0,-7.14409
2.19565,4.75253,1.52911,0.16525,0.0,0.0,120.13086
-3.87795,-0.62063,1.46674,0.16525,0.0,0.0,-0.66138
3.07721,-1.11403,0.17239,0.16525,0.0,0.0,0.36808
-4.7858,-4.5149,3.70703,0.16525,0.0,0.0,-0.01007
-0.5322,1.14586,1.9235,0.16525,0.0,0.0,3.50973
-3.59505,-2.53475,2.41821,0.16525,0.0,0.0,-0.07151
2.48833,-3.07291,-1.34391,0.16525,0.0,0.0,0.03977
1.75435,-4.68203,-4.39224,0.16525,0.0,0.0,-0.00958
4.5113,-4.92199,-3.84208,0.16525,0.0,0.0,0.00497
3.39893,-2.26241,-4.63649,0.16525,0.0,0.0,-0.11828
-2.99764,2.05775,0.5852,0.16525,0.0,0.0,-8.24509
2.63649,1.21622,-2.17133,0.16525,0.0,0.0,1.85742
2.24049,-2.61761,4.46605,0.16525,0.0,0.0,0.08425
1.96855,-4.92885,-4.38359,0.16525,0.0,0.0,-0.0089
-4.8988,1.30397,0.55248,0.16525,0.0,0.0,-4.32543
1.39476,-4.22142,-2.0358,0.16525,0.0,0.0,-0.00908
0.35865,-1.52513,2.03226,0.16525,0.0,0.0,0.26932
-4.54047,4.2866,2.37544,0.16525,0.0,0.0,-85.00426
-1.18795,3.72965,-0.24247,0.16525,0.0,0.0,-44.5492
2.85616,1.39329,0.45283,0.16525,0.0,0.0,4.34303
-4.53132,4.39835,1.25498,0.16525,0.0,0.0,-79.51029
1.96996,-3.7029,-0.45446,0.16525,0.0,0.0,0.02523
-0.29849,-2.40613,-3.29655,0.16525,0.0,0.0,-0.09424
3.8528,3.63919,4.55768,0.16525,0.0,0.0,45.60351
1.12655,-4.59088,-0.21605,0.16525,0.0,0.0,0.00845
-4.47787,3.59993,-2.0567,0.16525,0.0,0.0,-41.827
-0.11896,-1.18457,-4.01262,0.16525,0.0,0.0,-0.33101
2.0948,0.54529,-0.7363,0.16525,0.0,0.0,1.81534
-3.20132,3.87732,-2.67952,0.16525,0.0,0.0,-57.16042
0.97239,2.71855,-0.7741,0.16525,0.0,0.0,3.09281
2.07822,3.20192,-3.62096,0.16525,0.0,0.0,-23.42477
-2.34278,-0.25983,-1.1696,0.16525,0.0,0.0,-0.97503
-3.50906,-4.39952,-1.81267,0.16525,0.0,0.0,-0.01542
4.40848,0.88813,4.09726,0.16525,0.0,0.0,2.8366
-2.09116,3.20114,-2.3232,0.16525,0.0,0.0,-29.14074
-2.37335,-2.80062,0.11442,0.16525,0.0,0.0,-0.0647
4.61541,4.38857,-3.00071,0.16525,0.0,0.0,84.56267
-0.12739,-2.05565,0.58182,0.16525,0.0,0.0,0.06029
-3.07059,0.47355,-0.25096,0.16525,0.0,0.0,-1.83381
-3.28926,-3.83623,-2.5879,0.16525,0.0,0.0,-0.0209
-1.65614,2.58052,-0.35916,0.16525,0.0,0.0,-15.32931
-3.2323,0.74519,1.07573,0.16525,0.0,0.0,-2.47524
-1.25605,4.51556,-4.85748,0.16525,0.0,0.0,-109.16608
-3.93731,1.26541,2.09509,0.16525,0.0,0.0,-3.83077
-1.50017,-3.18007,-1.61677,0.16525,0.0,0.0,-0.05093
1.73014,0.59692,-1.189,0.16525,0.0,0.0,0.96595
-0.96601,2.22815,-4.18456,0.16525,0.0,0.0,-11.19759
3.37166,2.21292,1.12845,0.16525,0.0,0.0,10.13671
1.76034,3.48007,-4.62602,0.16525,0.0,0.0,-36.55038
-4.87043,-0.55558,-0.36223,0.16525,0.0,0.0,-0.6615
4.74749,0.64283,2.48129,0.16525,0.0,0.0,2.3313
-2.82394,1.4202,-0.5481,0.0,0.0,0.0,-0.7408
